date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-19 15:21:54,villalbaantonio,,1,0,2,"Diario @elheraldoco debería habilitar la página para que la gente se informe debidamente sobre el #Coronavirus #COVID19 y no crean todo lo de las redes sociales, por lo menos desbloquear lo que concierne a este tema @jaimepumarejo @jorgecura1070 @AtlanticoEmi",,@elheraldoco @jaimepumarejo @jorgecura1070 @AtlanticoEmi,#Coronavirus #COVID19,1240659771356778499,https://twitter.com/villalbaantonio/status/1240659771356778499
2020-03-19 15:15:37,ElGlandote_,,1,0,2,"¿PlayStation ha liberado algún juego ena PSStore por el COVID19? ",,,,1240658190372659201,https://twitter.com/ElGlandote_/status/1240658190372659201
2020-03-19 15:15:32,diegovinci,,3,4,11,"Ateneo de #COVID19 con colegas de y otras #PedsIcu de Latam y el mundo. Gracias @Urbano_javi @analiautip y @silvinamuuzzio @rjabornisky y a todo el equipo por compartir experiencias. #Resistire #QuedateEnCasa Ante amenaza global, respuesta de colaboración global. – at Hospital General de Agudos ""Dr. C. Durand""",,@Urbano_javi @analiautip @silvinamuuzzio @rjabornisky,#COVID19 #PedsIcu #Resistire #QuedateEnCasa,1240658170474901506,https://twitter.com/diegovinci/status/1240658170474901506
2020-03-19 14:59:21,zoecita_,,0,0,0,"Pena de muerte para la gente que se está yendo de vacaciones durante la #cuarentena #CoronavirusArgentina #COVID19",,,#cuarentena #CoronavirusArgentina #COVID19,1240654098019627008,https://twitter.com/zoecita_/status/1240654098019627008
2020-03-19 14:45:53,argentinayaok,,0,0,0,"#Cornavirus en Argentina: Denuncian que un extranjero no esta cumpliendo las normas sanitarias y cuarentena en Buenos Aires - Gerardo Strejevich. #covid_19 Continua leyendo http://www.argentinaya.com.ar Indicá que te… https://www.instagram.com/p/B960Tzzndxz/?igshid=15ghev2l2q7wk",,,#Cornavirus #covid_19,1240650709017731074,https://twitter.com/argentinayaok/status/1240650709017731074
2020-03-19 14:16:08,RadioGrote,,0,0,0,"#somosresponsables Los diarios del país unieron sus tapas en una campaña de prevención para enfrentar el coronavirus #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina",,,#somosresponsables #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina,1240643218842300418,https://twitter.com/RadioGrote/status/1240643218842300418
2020-03-19 14:14:23,juankapre,,0,0,0,"#somosresponsables Los diarios del país unieron sus tapas en una campaña de prevención para enfrentar el coronavirus #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina #pandemia",,,#somosresponsables #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina #pandemia,1240642782122950660,https://twitter.com/juankapre/status/1240642782122950660
2020-03-19 14:11:57,la_abismo,,0,0,0,"#somosresponsables Los diarios del país unieron sus tapas en una campaña de prevención para enfrentar el coronavirus #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina",,,#somosresponsables #somosresponsables #coronavirus #covid #covid19 #coronavirusargentina #Argentina,1240642169452584961,https://twitter.com/la_abismo/status/1240642169452584961
2020-03-19 14:11:45,NatuBordolina,,0,0,1,"Mientras tanto los delfines de Venecia... #Covid19 #Coronavirus",,,#Covid19 #Coronavirus,1240642119116652544,https://twitter.com/NatuBordolina/status/1240642119116652544
2020-03-19 14:04:42,juanlez4,juanlez4,0,0,0,"@odonnellmaria sobre tu preocupación sobre la lavada de manos de Brasil y la actitud de Bolsonaro ante la pandemia del COVID19 y el dengue ",,@odonnellmaria,,1240640344150224896,https://twitter.com/juanlez4/status/1240640344150224896
2020-03-19 13:56:50,sorrudeternalpa,,0,1,4,"Estamos librando una guerra contra un enemigo más invisible aún que el COVID-19. Estamos en guerra contra la idiocia asocial que los cipayos liberales fomentaron desde 1955 y 1976. Una guerra de regeneración nacional… en la que el virus es el mal menor. https://www.infobae.com/politica/2020/03/19/alberto-fernandez-define-si-dicta-una-cuarentena-total-en-la-argentina-para-evitar-que-avance-del-coronavirus/?outputType=amp-type&amp;__twitter_impression=true",,,,1240638362974859266,https://twitter.com/sorrudeternalpa/status/1240638362974859266
2020-03-19 13:49:21,nahuel_castro10,,0,0,0,"[19/3 10:43] Agus Carrion: Hacete culiar vos [19/3 10:43] Agus Carrion: Segui con tu novia [19/3 10:43] Agus Carrion: Chau Otro caso más, no es el covid-19, pero ta enviruada ",,,,1240636481825366016,https://twitter.com/nahuel_castro10/status/1240636481825366016
2020-03-19 13:41:06,Christo_Arg,Lbaini,0,0,2,"Igual que el pino no tape el bosque..Los ""Repatriados"" no dejan de ser Potenciales portadores de COVID-19. Se estiman 23K queriendo volver. Quienes los van a controlar para la cuarentena?? ",,,,1240634403228921858,https://twitter.com/Christo_Arg/status/1240634403228921858
2020-03-19 13:33:43,hlancelott,,0,0,1,"Parece mentira, pero en Argentina hizo falta un virus para que los egos queden de lado e intentemos crecer como sociedad. #quedateencasa . . . . . . . #news #newspaper #diarios #tapas #covid_19 #coronavirus… https://www.instagram.com/p/B96sOPqgE-e/?igshid=10ny294yvmrvq",,,#quedateencasa #news #newspaper #diarios #tapas #covid_19 #coronavirus,1240632544380542978,https://twitter.com/hlancelott/status/1240632544380542978
2020-03-19 13:33:25,luchid,,0,0,0,"Los audios de los autos que pasan con altoparlantes anunciando las medidas de COVID-19 por Vicente López empiezan con “Hola, soy Jorge…”. Hola @jorgemacri, no sos el Estado. Sacá tu nombre de la grabación. No es momento para proselitismo ni campaña política.",,@jorgemacri,,1240632470770528260,https://twitter.com/luchid/status/1240632470770528260
2020-03-19 13:21:05,JuanPTeixeira,,0,0,0,"#BuenJueves #FelizJueves Frase del día: Sigmund Freud #Coronavirus #COVID19 #Pandemia en Ciudad Autónoma de Buenos Aires https://www.instagram.com/p/B96qxnZhqh2/?igshid=1w9vub5bges1n",,,#BuenJueves #FelizJueves #Coronavirus #COVID19 #Pandemia,1240629367618842624,https://twitter.com/JuanPTeixeira/status/1240629367618842624
2020-03-19 13:19:14,gustavorearte1,,0,1,1,"Cacerolazos para protestar y reclamar la renuncia del presidente Jair Bolsonaro se escucharon durante una hora en las principales ciudades de Brasil, en repudio a la conducción de la crisis sanitaria y económica surgida por la pandemia del coronavirus Covid-19. #BrasilUrgente",,,#BrasilUrgente,1240628900188864512,https://twitter.com/gustavorearte1/status/1240628900188864512
2020-03-19 13:17:55,pdebernardis,,0,0,2,"Los sherpas de la #innovación #innovation también debemos hacer un ALTO en el camino y replantearnos si, más allá de objetivos indiscutibles, los caminos propuestos han sido los mejores y las estrategias han envuelto a las organizaciones adecuadas. #COVID19",,,#innovaci #innovation #COVID19,1240628570294231043,https://twitter.com/pdebernardis/status/1240628570294231043
2020-03-19 13:07:22,nesver070717,,0,0,0,"Los Chinos que tienen super se cubren con todo lo que encuentran y cuando entras al negocio te miran más raro que antes. Ah, pero cuando empezó todo ésto a ellos no se los podía discriminar. No sé pero entre Enero y Marzo acá en el barrio aparecieron parientes del nochi #COVID19",,,#COVID19,1240625914955862016,https://twitter.com/nesver070717/status/1240625914955862016
2020-03-19 13:00:17,RacingSolidario,,0,0,4,"Seamos responsables! #covid_19 #coronavirus #racingsolidario #QuedateEnCasa",,,#covid_19 #coronavirus #racingsolidario #QuedateEnCasa,1240624132385116161,https://twitter.com/RacingSolidario/status/1240624132385116161
2020-03-19 12:57:56,gabyabreliano,,0,0,0,"#mequedoencasa #COVID-19 #salud #cuidate en Buenos Aires, Argentina https://www.instagram.com/p/B96oIPKAH65/?igshid=1hojs9omz32ju",,,#mequedoencasa #COVID #salud #cuidate,1240623540027736070,https://twitter.com/gabyabreliano/status/1240623540027736070
2020-03-19 12:54:57,TYSalbos,lulipop07,0,0,0,"Che antes de quedar como una marioneta sexual pelotuda y confirmarlo asesorate!!!! La pandemia de CoVid19 es mundial por eso pandemia,lo del riesgo pais NO...solo local.... ",,,,1240622788601417735,https://twitter.com/TYSalbos/status/1240622788601417735
2020-03-19 12:46:26,florbaronetto,,0,0,2,"Los diarios hoy #COVID19 #COVID19argentina",,,#COVID19 #COVID19argentina,1240620648092913667,https://twitter.com/florbaronetto/status/1240620648092913667
2020-03-19 12:44:00,juanmendozaan01,,0,0,0,"Seamos Responsables. Insisto, nuevamente, los invito a no reproducir ni viralizar información no oficial. Tratemos de no reenviar audios, videos, imágenes, cifras que no provengan de fuentes oficiales. No incrementemos el pánico. #Covid19 #coronavirus #TodosEnCasa",,,#Covid19 #coronavirus #TodosEnCasa,1240620035758063616,https://twitter.com/juanmendozaan01/status/1240620035758063616
2020-03-19 12:34:00,alexo_1977,,0,0,0,"Coronavirus: qué es el ""distanciamiento social"" y por qué los expertos insisten en practicarlo para combatir la pandemia del covid-19 ",,,,1240617515950182402,https://twitter.com/alexo_1977/status/1240617515950182402
2020-03-19 12:21:32,fedkukso,CasaRosada,2,0,4,"Mira el reporte diario de #COVID19 del @msalnacion",,@msalnacion,#COVID19,1240614381966237697,https://twitter.com/fedkukso/status/1240614381966237697
2020-03-19 12:19:38,gustavorearte1,,0,0,1,"Ex ministro de Vidal internado con coronavirus. Edgardo Cenzón y su esposa se encuentran en un centro asistencial luego que diera positiva la prueba de portación del virus COVID-19, tras un viaje que habían realizado a Europa #coronavirus",,,#coronavirus,1240613901747793922,https://twitter.com/gustavorearte1/status/1240613901747793922
2020-03-19 12:10:42,gustavorearte1,,0,0,0,"Científicos del Instituto de Investigación de Influenza Smoródintsev de Rusia han conseguido secuenciar el genoma completo del coronavirus SARS-CoV-2 a partir de las muestras de un paciente con covid-19 #coronavirus #pandemia #vacunacoronavirus",,,#coronavirus #pandemia #vacunacoronavirus,1240611656192929794,https://twitter.com/gustavorearte1/status/1240611656192929794
2020-03-19 12:07:41,JavierColongo,,0,0,0,"Monotributistas! Se están juntando firmas para presentar en el @MinTrabajoAR para buscar una solución al pago de nuestras cargas impositivas en estos momentos en que muchos no están pudiendo trabajar por el COVID-19. ",,@MinTrabajoAR,,1240610895690117121,https://twitter.com/JavierColongo/status/1240610895690117121
2020-03-19 12:05:28,fmmontane,,0,0,0,"Excelente iniciativa!! Aplicación de asistencia al COVID-19 desarrollado por la Consejería de Sanidad de la Comunidad Autónoma de Madrid (CAM). Permite autoevaluarse e informar al estado en tiempo real. #coronavirus #COVID-19 #Aplicaciones",,,#coronavirus #COVID #Aplicaciones,1240610337633849349,https://twitter.com/fmmontane/status/1240610337633849349
2020-03-19 12:05:11,Alenaughton,,0,1,7,"Es entre todos juntos, codo a codo, aunque paradójicamente sea a prudente distancia. #SomosResponsables Respetemos el aislamiento social. Ayudemos a la población vulnerable a cumplirlo. #todosjuntospodemos #covid19 #aplanemoslacurva #canalesdigitales #teletrabajo",,,#SomosResponsables #todosjuntospodemos #covid19 #aplanemoslacurva #canalesdigitales #teletrabajo,1240610265105924101,https://twitter.com/Alenaughton/status/1240610265105924101
2020-03-19 12:02:40,DiegoAnderica,,0,0,0,"Cartel en una parada de colectivos de la línea 317 frente a Plaza La Roche (Morón- Buenos Aires, Argentina ) informando a los usuarios el nuevo protocolo de viaje a partir del 19/03/2020 #CoronaVirus #CoronaVirusEnArgentina #COVID19 – at Plaza La Roche",,,#CoronaVirus #CoronaVirusEnArgentina #COVID19,1240609633611505666,https://twitter.com/DiegoAnderica/status/1240609633611505666
2020-03-19 11:50:50,MedagliaUC,,0,2,2," Se construirán ocho hospitales de emergencia para prevenir y atender el COVID-19. ""Nuestra prioridad es fortalecer el sistema público de salud para cuidar a los argentinos. Vamos a trabajar sin descanso"" Alberto Fernández ",,,,1240606654573445121,https://twitter.com/MedagliaUC/status/1240606654573445121
2020-03-19 11:48:27,edith_sga,edgerome,0,0,0,"Fuera de todo respeto y ejemplo ante el riesgo Covid.19. Q decir. Tinelli, Maradona q es esta Sra en relación a la Justicia? Invitada a seguir siendo libre de hacer lo q quiera? Asi mi juicio de mala praxis odontólogica y ocultamiento medico + abuso, no podra ser, q mas da",,,,1240606055979155456,https://twitter.com/edith_sga/status/1240606055979155456
2020-03-19 11:36:41,poppiita,,0,0,4,"Las mascotas y el covid19: NO CONTAGIAN. ",,,,1240603095589060609,https://twitter.com/poppiita/status/1240603095589060609
2020-03-19 11:27:13,Morticiargenti,,1,1,1,"Además de que el sistema de salud italiano es pésimo y están haciendo todo mal, ¿alguien investigó si hay alguna relación entre la talasemia y la altísima tasa de muertes x covid19 en Italia?",,,,1240600711487987713,https://twitter.com/Morticiargenti/status/1240600711487987713
2020-03-19 11:09:38,Tincho_Angel,,0,1,4,"Covid19 Roundtable. Experiencia Italiana ! Debemos aprender #OncoAlert #UroOncoIAF @aaoncoclinica #WashYourHands #lavatelasmanos #QuedatdEnCasa #socialdistance",,@aaoncoclinica,#OncoAlert #UroOncoIAF #WashYourHands #WashYourHands #lavatelasmanos #lavatelasmanos #QuedatdEnCasa #socialdistance,1240596286379831298,https://twitter.com/Tincho_Angel/status/1240596286379831298
2020-03-19 10:54:27,malmaras,,0,0,0,"¿Por qué el distanciamiento social es una de nuestras mejores opciones para limitar los contagios de COVID-19? ",,,,1240592465603821568,https://twitter.com/malmaras/status/1240592465603821568
2020-03-19 10:43:35,SadopLomas,,0,1,2," |SADOP-OSDOP-CMD| Ante emergencias médicas comunícate al 0810-777-74727 // 67367. #COVID19 #Asesorate #EmpleoPrivado #SADOPLomas",,,#COVID19 #Asesorate #EmpleoPrivado #SADOPLomas,1240589732729544709,https://twitter.com/SadopLomas/status/1240589732729544709
2020-03-19 10:39:41,Bennrubio,,0,0,0,"COVID-19: Un recordatorio sobre la importancia de quedarse en casa ",,,,1240588750431891456,https://twitter.com/Bennrubio/status/1240588750431891456
2020-03-19 10:35:52,PabloMcFly,,0,0,0,"#HayTabla para quienes no piensen lxs demas... . . . #CoronaVirus #covid_19 #Gaspar #pandemia #pandemic #thesimpsons #lossimpsons #foto #Fotografo #Fotografia #photo #Photographer #photography #McFly #BuenosAires… https://www.instagram.com/p/B96X3w_ARTB/?igshid=1c4rlgywwq78c",,,#HayTabla #CoronaVirus #covid_19 #Gaspar #pandemia #pandemic #thesimpsons #lossimpsons #foto #Fotografo #Fotografia #photo #Photographer #photography #McFly #BuenosAires,1240587790275903493,https://twitter.com/PabloMcFly/status/1240587790275903493
2020-03-19 10:31:48,edith_sga,,0,0,0,"Dia de intoxicación por cenar en un lugar sin Tacc Nada pude denunciar. Puede Fallar la cocina ""dijo quien me llamo"", ya habia Covid.19 y nada pude hacer Como mi mala praxis provocada xuna mujer, y el abusó médico q crei sabia y fue un fraude, como tanto en el país. Amigo de",,,,1240586765108490240,https://twitter.com/edith_sga/status/1240586765108490240
2020-03-19 10:24:01,ucr11caba,,0,1,3,"#Covid_19 La pandemia es una desafío que nos debe encontrar unidos como sociedad. Todos podemos hacer algo para frenar el crecimiento del virus. Tomemos consciencia y seamos responsables. #QuedemonosEnCasa",,,#Covid_19 #QuedemonosEnCasa,1240584808167813120,https://twitter.com/ucr11caba/status/1240584808167813120
2020-03-19 10:12:52,Cristianvoice,,0,0,1,"En la trinchera informativa #informativista #NewsReportRoom #newsreader #Newsreporter #newsreport #news #pandemia #coronavirus #covid_19 #protocolosanitario en CNN RADIO ARGENTINA https://www.instagram.com/p/B96VPPxgiMi/?igshid=19peccnzshmba",,,#informativista #NewsReportRoom #newsreader #Newsreporter #newsreport #news #pandemia #coronavirus #covid_19 #protocolosanitario,1240582000110518272,https://twitter.com/Cristianvoice/status/1240582000110518272
2020-03-19 08:59:06,OlbapMaiden,,0,0,1,"@Mega983 @soyjuandinatale @valedelgadoOK @alejandrahiga @IgnacioFusco el personal necesario, donde se trabaja codo a codo con medicos, infectologia, laboratorio, camilleros, limpieza, camareras, para poder atender y tratar de contener al COVID-19.",,@Mega983 @soyjuandinatale @valedelgadoOK @alejandrahiga @IgnacioFusco,,1240563434846109696,https://twitter.com/OlbapMaiden/status/1240563434846109696
2020-03-19 08:43:36,Late931Oficial,,0,1,1,"""Se ha batido el récord de vuelo más largo del mundo debido al covid-19"" ",,,,1240559537016446976,https://twitter.com/Late931Oficial/status/1240559537016446976
2020-03-19 04:20:39,rodriigocardozo,,0,0,0,"El COVID-19 o coronavirus como quieran llamarle, es el arma con la cual se protege la madre naturaleza",,,,1240493361976561664,https://twitter.com/rodriigocardozo/status/1240493361976561664
2020-03-19 04:18:53,OttitoPaul,,0,0,2,"Tan simple como esto. #coronavirus #COVID19 ",,,#coronavirus #COVID19,1240492918298808320,https://twitter.com/OttitoPaul/status/1240492918298808320
2020-03-19 04:16:51,Citaldoc,,0,0,0,"Impecable acción de la Academia Americana de Pediatría, sobre urgencia de aplicación de telemedicina en Covid19 http://www.magnetmail.net/actions/email_mobile_web_version.cfm?recipient_id=3297887140&amp;message_id=18337929&amp;user_id=AAPorg&amp;jobid=47333723",,,,1240492404203040768,https://twitter.com/Citaldoc/status/1240492404203040768
